playa,tipo_vehic,fecha_ingreso,motivo,lugar_remision,comuna,anio,mes,motivo_norm
Sarmiento,AUTO,2024-07-11,ALCOHOLEMIA,AV.LIBERTADOR 5831,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-11,DOCUMENTACION,AV.BEIRO 3137,*,2024,7,DOCUMENTACION
Sarmiento,AUTO,2024-07-12,DOCUMENTACION,CASTRO 7700,*,2024,7,DOCUMENTACION
Sarmiento,AUTO,2024-07-12,DOCUMENTACION,CASTRO 7700,*,2024,7,DOCUMENTACION
Sarmiento,AUTO,2024-07-12,ALCOHOLEMIA,AV.LIBERTADOR 5831,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-12,ALCOHOLEMIA,AV.CABILDO 2319,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-12,ALCOHOLEMIA,AV.JUAN.B.JUSTO 9441,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-13,ALCOHOLEMIA,PARAGUAY 4911,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-13,ALCOHOLEMIA,AV BULLRICH 55,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-13,ALCOHOLEMIA,AV BULLRICH 565,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-13,ALCOHOLEMIA,SARMIENTO 3200,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-13,ALCOHOLEMIA,SARMIENTO 3200,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-13,ALCOHOLEMIA,J.B.JUSTO,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-13,ALCOHOLEMIA,J.B.JUSTO 740,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-13,DOCUMENTACION,AV.SANTA FE 4527,*,2024,7,DOCUMENTACION
Sarmiento,AUTO,2024-07-13,ALCOHOLEMIA,J.B.JUSTO 740,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-13,ALCOHOLEMIA,AV. SANTA FE 4527,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-13,ALCOHOLEMIA,"AV.,J.B JUSTO 1800",*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-13,ALCOHOLEMIA,"AV.,J.B JUSTO 1800",*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-13,ALCOHOLEMIA,PARAGUAY 4902,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-13,ALCOHOLEMIA,SARMIENTO 3100,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-13,ALCOHOLEMIA,SARMIENTO 3100,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-13,ALCOHOLEMIA,PARAGUAY 4902,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-13,ALCOHOLEMIA,J.B.JUSTO 740,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-13,ALCOHOLEMIA,DORREGO 3600,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-13,ALCOHOLEMIA,"AV.,J.B JUSTO 1800",*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-13,ALCOHOLEMIA,"AV.,J.B JUSTO 1800",*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-14,ALCOHOLEMIA,AV. F. ALCORTA Y AV. SARMIENTO,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-14,ALCOHOLEMIA,*,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-14,ALCOHOLEMIA,AV. RAFAEL OBLIGADO 1700,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-14,DOCUMENTACION,AV DEL LIBERTADOR Y GENERAL PAZ,*,2024,7,DOCUMENTACION
Sarmiento,AUTO,2024-07-14,DOCUMENTACION,Av. JUAN B. JUSTO 798,*,2024,7,DOCUMENTACION
Sarmiento,AUTO,2024-07-16,ALCOHOLEMIA,AV.CABILDO 2178,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-16,DOCUMENTACION,AV.COSTANERA ,*,2024,7,DOCUMENTACION
Sarmiento,AUTO,2024-07-17,ALCOHOLEMIA,AV.RIVADAVIA 11164,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-17,DOCUMENTACION,JUAN B JUSTO 3280,*,2024,7,DOCUMENTACION
Sarmiento,AUTO,2024-07-17,DOCUMENTACION,JUAN B JUSTO 3280,*,2024,7,DOCUMENTACION
Sarmiento,AUTO,2024-07-17,ALCOHOLEMIA,AV RIVADAVIA 11164,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-17,ALCOHOLEMIA,AAV CABILDO 2541,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-17,ALCO / DOC,AV DORREGO 3603,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-17,ALCOHOLEMIA,AV B JUSTO 3278,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-17,ALCO / DOC,AV SARMIENTO 3200,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-17,ALCOHOLEMIA,AV JUANN B JUSTO 7131,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-17,DOCUMENTACION,AV SANTA FE 4572,*,2024,7,DOCUMENTACION
Sarmiento,AUTO,2024-07-18,ALCOHOLEMIA,AV L M CAMPOS 71,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-18,ALCOHOLEMIA,AV GOYENECHE 3909,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-18,ALCOHOLEMIA,AV.DEL LIBERTADOR 5831,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-18,DOCUMENTACION,AV.DEL LIBERTADOR 3400,*,2024,7,DOCUMENTACION
Sarmiento,AUTO,2024-07-18,DOCUMENTACION,AV.DEL LIBERTADOR 3400,*,2024,7,DOCUMENTACION
Sarmiento,AUTO,2024-07-18,ALCOHOLEMIA,AV.SAN MARTIN 1211,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-18,ALCOHOLEMIA,AV.L.M.CAMPOS 71,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-18,ALCOHOLEMIA,AV.L.M.CAMPOS 71,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-18,ALCOHOLEMIA,UDAONDO 1239,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-18,ALCOHOLEMIA,UDAONDO 1239,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-18,ESTACIONAMIENTO,SARMIENTO 3850,*,2024,7,ESTACIONAMIENTO
Sarmiento,AUTO,2024-07-18,ALCOHOLEMIA,AV.NAZCA 1133,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-18,ESTACIONAMIENTO,SARMIENTO 3850,*,2024,7,ESTACIONAMIENTO
Sarmiento,AUTO,2024-07-18,DOCUMENTACION,AV.DEL LIBERTADOR 5831,*,2024,7,DOCUMENTACION
Sarmiento,AUTO,2024-07-18,ALCOHOLEMIA,JUAN.B.JUSTO 5831,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-18,ESTACIONAMIENTO,MALABIA 3800,*,2024,7,ESTACIONAMIENTO
Sarmiento,AUTO,2024-07-19,ALCOHOLEMIA,JUAN.B.JUSTO 5831,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-19,ALCOHOLEMIA,AV.DE LOS CONSTITUYENTES 3400,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-19,ALCOHOLEMIA,AV CABILDO 4600,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-19,ALCOHOLEMIA,AV.DEL LIBERTADOR 8700,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-19,ALCO / DOC,AV.DE LOS CONSTITUYENTES 3400,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-19,ALCOHOLEMIA,AV.SAN MARTIN 7400,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-19,ALCOHOLEMIA,JUAN.B.JUSTO 3700,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-19,DOCUMENTACION,AV.SAN MARTIN 7400,*,2024,7,DOCUMENTACION
Sarmiento,AUTO,2024-07-19,DOCUMENTACION,JUAN.B.JUSTO 9700,*,2024,7,DOCUMENTACION
Sarmiento,AUTO,2024-07-19,DOCUMENTACION,JUAN.B.JUSTO 3700,*,2024,7,DOCUMENTACION
Sarmiento,AUTO,2024-07-19,DOCUMENTACION,JUAN.B.JUSTO 3700,*,2024,7,DOCUMENTACION
Sarmiento,AUTO,2024-07-19,ALCOHOLEMIA,AV.SAN MARTIN 7400,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-19,ALCOHOLEMIA,AV. CABILDO 4633 ,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-19,ALCOHOLEMIA,JB JUSTO 3767,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-20,ALCOHOLEMIA,AV DORREGO 3603,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-20,DOCUMENTACION,LA PAMPA 600,*,2024,7,DOCUMENTACION
Sarmiento,AUTO,2024-07-20,ALCOHOLEMIA,AV BULLRICH 55,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-20,ALCOHOLEMIA,PARAGUAY 4902,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-20,ALCOHOLEMIA,PARAGUAY 4902,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-20,ALCOHOLEMIA,AV DEL LIBERTADOR5831,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-20,ALCOHOLEMIA,AV J B JUSTO 750,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-20,ALCOHOLEMIA,AV DEL LIBERTADOR 5831,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-20,ALCOHOLEMIA,PARAGUAY 4902,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-20,ALCOHOLEMIA,PARAGUAY 4902,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-20,ALCOHOLEMIA,AV BULLRICH 55,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-20,DOCUMENTACION,AV LIBERTADOR 5831,*,2024,7,DOCUMENTACION
Sarmiento,AUTO,2024-07-20,ALCOHOLEMIA,AV LIBERTADOR 5831,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-20,ALCOHOLEMIA,PARAGUAY 4902,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-20,ALCOHOLEMIA,J B JUSTO 750,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-21,ALCOHOLEMIA,AV. BEIRO 3071,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-21,ALCOHOLEMIA,AV BEIRO 3071,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-21,ALCOHOLEMIA,OBLIGADO Y SARMIENTO,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-21,ALCOHOLEMIA,AV BEIRO 3071,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-21,ALCOHOLEMIA,AV BEIRO 3071,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-21,ALCOHOLEMIA,R OBLIGADO 6600,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-21,ALCOHOLEMIA,R OBLIGADO 6600,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-21,ALCOHOLEMIA,AV BEIRO 3071,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-21,ALCOHOLEMIA,OBLIGADO Y SARMIENTO,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-21,ALCOHOLEMIA,R OBLIGADO 6600,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-21,PLACA,AV BEIRO 3071,*,2024,7,PLACA
Sarmiento,AUTO,2024-07-21,ALCOHOLEMIA,R OBLIGADO 6600,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-21,ALCOHOLEMIA,AV. SAN MARTIN 5601,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-21,ALCOHOLEMIA,AV. SAN MARTIN 5601,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-21,ALCOHOLEMIA,AV BEIRO 3071,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-21,ALCOHOLEMIA,AV BEIRO 3071,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-21,ALCOHOLEMIA,AV BEIRO 3071,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-21,ALCOHOLEMIA,AV BEIRO 3071,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-21,ALCOHOLEMIA,AV BEIRO 3071,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-22,ESTACIONAMIENTO,THAMES 2490,*,2024,7,ESTACIONAMIENTO
Sarmiento,AUTO,2024-07-22,DOCUMENTACION,AV CORRIENTES 1814,*,2024,7,DOCUMENTACION
Sarmiento,AUTO,2024-07-23,DOCUMENTACION,AV.DORREGO 3600,*,2024,7,DOCUMENTACION
Sarmiento,AUTO,2024-07-23,ALCOHOLEMIA,AV CABILDO 4625,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-23,ALCOHOLEMIA,AV PUEYRREDON 2258,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-23,DOCUMENTACION,AV CABILDO 4625,*,2024,7,DOCUMENTACION
Sarmiento,AUTO,2024-07-23,DOCUMENTACION,AV SAN MARTIN 3087,*,2024,7,DOCUMENTACION
Sarmiento,AUTO,2024-07-23,ALCOHOLEMIA,AV CORRIENTES 6787,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-23,ESTACIONAMIENTO,AV DEL LIBERTADOR 2361,*,2024,7,ESTACIONAMIENTO
Sarmiento,AUTO,2024-07-24,ALCOHOLEMIA,AV SAN MARTIN 5501,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-24,DOCUMENTACION,AV SAN MARTIN 5501,*,2024,7,DOCUMENTACION
Sarmiento,AUTO,2024-07-24,ALCOHOLEMIA,AV F. BEIRO 3129,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-24,DOCUMENTACION,AV J.B. JUSTO 8400,*,2024,7,DOCUMENTACION
Sarmiento,AUTO,2024-07-24,DOCUMENTACION,AV SAN MARTIN 5501,*,2024,7,DOCUMENTACION
Sarmiento,AUTO,2024-07-25,ALCOHOLEMIA,AV LUIS MARIA CAMPOS 71,*,2024,7,ALCOHOLEMIA
Sarmiento,MOTO,2024-07-25,ALCOHOLEMIA,AV LUIS MARIA CAMPOS 71,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-25,ALCOHOLEMIA,AV DE LOS CONSTITUYENTES 6200,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-25,ALCOHOLEMIA,AV LUIS MARIA CAMPOS 71,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-25,ESTACIONAMIENTO,REP D INDIA 3025 ,*,2024,7,ESTACIONAMIENTO
Sarmiento,AUTO,2024-07-25,ALCOHOLEMIA,S/D,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-25,ALCOHOLEMIA,AV DEL LIBERTADOR Y AV GRAL PAZ,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-25,ALCOHOLEMIA,AV CABILDO 2476,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-25,DOCUMENTACION,AV SAN MARTIN 7380,*,2024,7,DOCUMENTACION
Sarmiento,AUTO,2024-07-25,ALCOHOLEMIA,AV SAN MARTIN 7380,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-25,ALCOHOLEMIA,AV J.B. JUSTO 9754,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-27,DOCUMENTACION,AV SANTA FE 4370,*,2024,7,DOCUMENTACION
Sarmiento,AUTO,2024-07-27,ALCOHOLEMIA,AV F. ALCORTA ,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-27,ALCOHOLEMIA,PARAGUAY 4902,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-27,DOCUMENTACION,PARAGUAY 4902,*,2024,7,DOCUMENTACION
Sarmiento,AUTO,2024-07-27,DOCUMENTACION,PARAGUAY 4902,*,2024,7,DOCUMENTACION
Sarmiento,AUTO,2024-07-27,ALCOHOLEMIA,PARAGUAY 4902,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-28,ALCOHOLEMIA,AV. F. ALCORTA 4000,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-28,ALCOHOLEMIA,AV R OBLIGADO 1800,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-28,ALCOHOLEMIA,AV. F. ALCORTA 4000,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-28,ALCOHOLEMIA,AV R OBLIGADO 1800,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-29,ALCOHOLEMIA,AV. CONTITUYENTES 6178,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-29,ALCO / DOC,AV. DEL LIBERTADOR 8600,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-31,ALCOHOLEMIA,AV.DORREGO Y FREIRE,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-31,ALCOHOLEMIA,AV EMILIO CASTRO 7700,*,2024,7,ALCOHOLEMIA
Sarmiento,AUTO,2024-07-31,ESTACIONAMIENTO,CAJARAVILLA 4175,*,2024,7,ESTACIONAMIENTO
Sarmiento,AUTO,2024-07-31,ESTACIONAMIENTO,ECHEVERRIA 930,*,2024,7,ESTACIONAMIENTO
Sarmiento,AUTO,2024-07-31,DOCUMENTACION,MARISCAL RAMON CASTILLA  2900,*,2024,7,DOCUMENTACION
Sarmiento,AUTO,2024-08-04,ALCOHOLEMIA,AV LIBERTADOR 8500,*,2024,8,ALCOHOLEMIA
Sarmiento,AUTO,2024-08-04,ALCO / DOC,AV DORREGO 3601,*,2024,8,ALCOHOLEMIA
Sarmiento,AUTO,2024-08-04,ALCOHOLEMIA,AV DORREGO 3601,*,2024,8,ALCOHOLEMIA
Sarmiento,AUTO,2024-08-04,ALCOHOLEMIA,AV LIBERTADOR 8500,*,2024,8,ALCOHOLEMIA
Sarmiento,AUTO,2024-08-05,ALCOHOLEMIA,AV LIBERTADOR 5723,*,2024,8,ALCOHOLEMIA
Sarmiento,AUTO,2024-08-05,ALCOHOLEMIA,AV CABILDO 868,*,2024,8,ALCOHOLEMIA
Sarmiento,AUTO,2024-08-06,ALCOHOLEMIA,AV SANTA FE 4578,*,2024,8,ALCOHOLEMIA
Sarmiento,AUTO,2024-08-07,ALCOHOLEMIA,AV J.B. JUSTO 3141,*,2024,8,ALCOHOLEMIA
Sarmiento,AUTO,2024-08-07,DOCUMENTACION,AV J.B. JUSTO 3141,*,2024,8,DOCUMENTACION
Sarmiento,MOTO,2024-08-07,ALCOHOLEMIA,UDAONDO 1245,*,2024,8,ALCOHOLEMIA
Sarmiento,AUTO,2024-08-07,DOCUMENTACION,AV CABILDO 978,*,2024,8,DOCUMENTACION
Sarmiento,AUTO,2024-08-07,DOCUMENTACION,AV SAN MARTIN 2235,*,2024,8,DOCUMENTACION
Sarmiento,AUTO,2024-08-07,DOCUMENTACION,AV SAN MARTIN 2235,*,2024,8,DOCUMENTACION
Sarmiento,AUTO,2024-08-07,DOCUMENTACION,AV SAN MARTIN 2235,*,2024,8,DOCUMENTACION
Sarmiento,AUTO,2024-08-08,ALCOHOLEMIA,AV JUAN B JUSTO 8400,*,2024,8,ALCOHOLEMIA
Sarmiento,AUTO,2024-08-08,DOCUMENTACION,AV SAN MARTIN 1225,*,2024,8,DOCUMENTACION
Sarmiento,AUTO,2024-08-08,ALCOHOLEMIA,AV SAN MARTIN 1225,*,2024,8,ALCOHOLEMIA
Sarmiento,AUTO,2024-08-08,ALCOHOLEMIA,AV DE LOS CONSTITUYENTES 6200,*,2024,8,ALCOHOLEMIA
Sarmiento,AUTO,2024-08-08,ALCOHOLEMIA,AV DE LOS CONSTITUYENTES 6200,*,2024,8,ALCOHOLEMIA
Sarmiento,AUTO,2024-08-08,ALCOHOLEMIA,AV SAN MARTIN 1225,*,2024,8,ALCOHOLEMIA
Sarmiento,AUTO,2024-08-08,ALCOHOLEMIA,AV SANTA FE 1838,*,2024,8,ALCOHOLEMIA
Sarmiento,AUTO,2024-08-08,ALCOHOLEMIA,AV DEL LIBERTADOR 7921,*,2024,8,ALCOHOLEMIA
Sarmiento,AUTO,2024-08-08,ALCOHOLEMIA,AV SANTA FE 1838,*,2024,8,ALCOHOLEMIA
Sarmiento,AUTO,2024-08-10,DOCUMENTACION,AV L M CAMPOS 901,*,2024,8,DOCUMENTACION
Sarmiento,AUTO,2024-08-10,DOCUMENTACION,AV DEL LIBERTADOR 5750,*,2024,8,DOCUMENTACION
Sarmiento,AUTO,2024-08-10,DOCUMENTACION,L M CAMPOS 901,*,2024,8,DOCUMENTACION
Sarmiento,AUTO,2024-08-10,DOCUMENTACION,AV INT BULLRICH 400,*,2024,8,DOCUMENTACION
Sarmiento,AUTO,2024-08-10,ALCOHOLEMIA,AV INT BULLRICH 400,*,2024,8,ALCOHOLEMIA
Sarmiento,AUTO,2024-08-10,ALCOHOLEMIA,AV INT BULLRICH 400,*,2024,8,ALCOHOLEMIA
Sarmiento,AUTO,2024-08-10,ALCOHOLEMIA,AV DORREGO 3600,*,2024,8,ALCOHOLEMIA
Sarmiento,AUTO,2024-08-10,DOCUMENTACION,AV DEL LIBERTADOR 3429,*,2024,8,DOCUMENTACION
Sarmiento,AUTO,2024-08-10,ALCOHOLEMIA,AV DEL LIBERTADOR 3429,*,2024,8,ALCOHOLEMIA
Sarmiento,AUTO,2024-08-10,ALCOHOLEMIA,AV DORREGO 3600,*,2024,8,ALCOHOLEMIA
Sarmiento,AUTO,2024-08-10,ALCOHOLEMIA,AV DEL LIBERTADOR 3429,*,2024,8,ALCOHOLEMIA
Sarmiento,AUTO,2024-08-11,ALCO / DOC,AV SAN MARTIN 7388,*,2024,8,ALCOHOLEMIA
Sarmiento,AUTO,2024-08-11,ALCOHOLEMIA,AV SAN MARTIN 7388,*,2024,8,ALCOHOLEMIA
Sarmiento,MOTO,2024-08-11,ALCOHOLEMIA,AV SAN  MARTIN 5300,*,2024,8,ALCOHOLEMIA
Sarmiento,AUTO,2024-08-11,ALCOHOLEMIA,AV SAN MARTIN 7500,*,2024,8,ALCOHOLEMIA
Sarmiento,AUTO,2024-08-11,ALCOHOLEMIA,AV SAN MARTIN 7400,*,2024,8,ALCOHOLEMIA
Sarmiento,AUTO,2024-08-11,ALCOHOLEMIA,AV SAN MARTIN 7400,*,2024,8,ALCOHOLEMIA
Sarmiento,AUTO,2024-08-11,ALCOHOLEMIA,SARMIENTO 4381,*,2024,8,ALCOHOLEMIA
Sarmiento,AUTO,2024-08-11,ALCOHOLEMIA,SAN MARTIN 7400,*,2024,8,ALCOHOLEMIA
Sarmiento,AUTO,2024-08-11,ALCOHOLEMIA,AV F ALCORTA 3949,*,2024,8,ALCOHOLEMIA
Sarmiento,AUTO,2024-08-11,ALCOHOLEMIA,AV SAN MARTIN 7400,*,2024,8,ALCOHOLEMIA
Sarmiento,AUTO,2024-08-11,ALCOHOLEMIA,AV F ALCORTA 3949,*,2024,8,ALCOHOLEMIA
Sarmiento,AUTO,2024-08-11,ALCOHOLEMIA,AV SAN MARTIN 5300,*,2024,8,ALCOHOLEMIA
Sarmiento,AUTO,2024-08-11,ALCOHOLEMIA,AV SAN MARTIN 7400,*,2024,8,ALCOHOLEMIA
Sarmiento,AUTO,2024-08-11,ALCOHOLEMIA,AV SAN MARTIN 7400,*,2024,8,ALCOHOLEMIA
Sarmiento,AUTO,2024-08-11,DOCUMENTACION,LA PAMPA Y F ALCORTA,*,2024,8,DOCUMENTACION
Sarmiento,AUTO,2024-08-12,ALCOHOLEMIA,AV. SAN MARTIN 7442,*,2024,8,ALCOHOLEMIA
Sarmiento,AUTO,2024-08-12,DOCUMENTACION,CECILIA GRIERSON 222,*,2024,8,DOCUMENTACION
Sarmiento,AUTO,2024-08-12,ESTACIONAMIENTO,MOLDES 1858,*,2024,8,ESTACIONAMIENTO
Sarmiento,AUTO,2024-08-12,DOCUMENTACION,CECILIA GRIERSON 222,*,2024,8,DOCUMENTACION
Sarmiento,AUTO,2024-08-13,DOCUMENTACION,AV J.B. JUSTO 9760,*,2024,8,DOCUMENTACION
Sarmiento,AUTO,2024-08-13,ALCOHOLEMIA,AV CORRIENTES 6770,*,2024,8,ALCOHOLEMIA
Sarmiento,AUTO,2024-08-13,DOCUMENTACION,AV J.B. JUSTO 9760,*,2024,8,DOCUMENTACION
Sarmiento,AUTO,2024-08-13,ALCOHOLEMIA,AV J.B. JUSTO 9760,*,2024,8,ALCOHOLEMIA
Sarmiento,AUTO,2024-08-13,ALCOHOLEMIA,AV SAN MARTIN 7380 ,*,2024,8,ALCOHOLEMIA
Sarmiento,AUTO,2024-08-13,ALCOHOLEMIA,AV DEL LIBERTADOR 7050,*,2024,8,ALCOHOLEMIA
Sarmiento,AUTO,2024-08-13,ALCOHOLEMIA,AV CORRIENTES 6770,*,2024,8,ALCOHOLEMIA
Sarmiento,AUTO,2024-08-13,DOCUMENTACION,AV DE LOS CONSTITUYENTES 3470,*,2024,8,DOCUMENTACION
Sarmiento,AUTO,2024-08-13,ALCOHOLEMIA,AV DE LOS CONSTITUYENTES 3470,*,2024,8,ALCOHOLEMIA
Sarmiento,AUTO,2024-08-13,ALCOHOLEMIA,AV DEL LIBERTADOR 7051,*,2024,8,ALCOHOLEMIA
Sarmiento,AUTO,2024-08-14,DOCUMENTACION,AV DEL LIBERTADOR 3460,*,2024,8,DOCUMENTACION
Sarmiento,AUTO,2024-08-14,DOCUMENTACION,PARAGUAY 4910,*,2024,8,DOCUMENTACION
Sarmiento,AUTO,2024-08-14,ALCOHOLEMIA,AV SANTA FE 4527,*,2024,8,ALCOHOLEMIA
Sarmiento,AUTO,2024-08-14,ALCOHOLEMIA,PARAGUAY 4910,*,2024,8,ALCOHOLEMIA
Sarmiento,AUTO,2024-08-14,DOCUMENTACION,AV DEL LIBERTADOR 3400,*,2024,8,DOCUMENTACION
Sarmiento,AUTO,2024-08-14,DOCUMENTACION,AV SAN MARTIN 5962,*,2024,8,DOCUMENTACION
Sarmiento,AUTO,2024-08-14,ALCOHOLEMIA,AV CABILDO 4621,*,2024,8,ALCOHOLEMIA
Sarmiento,AUTO,2024-08-14,ALCOHOLEMIA,AV J.B. JUSTO 1850,*,2024,8,ALCOHOLEMIA
Sarmiento,AUTO,2024-08-15,DOCUMENTACION,LA PAMPA 600,*,2024,8,DOCUMENTACION
